seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
6000,10.0,0.0001,40,931,15.4,22.29,68.51036500930786,0.04458494149601533,4.240693152895283
6000,10.0,0.0001,50,1200,26.9,9.28,85.95048093795776,0.043815297933638406,9.02969038931567
6000,10.0,0.0001,60,1379,17.9,12.88,99.04990077018738,0.03244339194503041,14.943005341983971
6000,10.0,0.0001,70,1600,22.1,9.28,113.23401188850403,0.03114209192002463,10.249997560390504
6000,10.0,0.0001,80,1823,22.3,11.27,127.92374396324158,0.05241581544397928,11.622940160243402
6000,10.0,0.0001,90,1994,17.1,228.9,165.38096499443054,0.027383983828099433,15.530733990805603
6000,10.0,0.0001,100,2222,22.8,17.91,180.66371202468872,0.04515396117309202,15.177581568122283
6000,10.0,0.0001,110,2473,25.1,9.52,197.0089612007141,0.048418142403748955,7.683699636614978
6000,10.0,0.0001,120,2629,15.6,9.41,208.744530916214,0.021659056331553104,4.169722432580013
6000,10.0,0.0001,130,2790,16.1,125.75,233.62533593177795,0.038851906427654945,16.794389918332183
6000,10.0,0.0001,140,3214,42.4,464.73,307.7695219516754,0.019539740661842858,12.694559844975156
6000,10.0,0.0001,150,3530,31.6,14.92,325.9298460483551,0.020252032599419347,8.395835005017856
6000,10.0,0.0001,160,3781,25.1,87.66,349.5156309604645,0.05075865991288577,10.996370639051824
6000,10.0,0.0001,170,4186,40.5,18.84,374.0930829048157,0.08274365404077585,13.937966934809296
6000,10.0,0.0001,180,4377,19.1,10.51,387.8912320137024,0.0449719103418175,21.318461219278586
6000,10.0,0.0001,190,4581,20.4,11.72,401.483855009079,0.06125352553490925,8.215590625152629
6000,10.0,0.0001,200,4790,20.9,17.89,415.6407449245453,0.035428794619607774,214.9706511906389
6000,10.0,0.0001,210,4981,19.1,60.0,433.65885400772095,0.057895875682093624,162.85064540952018
6000,10.0,0.0001,220,5175,19.4,41.92,450.29738998413086,0.08202504774491227,74.41517308306769
6000,10.0,0.0001,230,5578,40.3,63.93,478.4202229976654,0.027253272504730544,30.006181605632293
6000,10.0,0.0001,240,5963,38.5,11.44,499.8336069583893,0.019474618860399792,165.44449179314347
6000,10.0,0.0001,250,6177,21.4,18.38,514.9063827991486,0.027894903122595297,119.82928620995015
6000,10.0,0.0001,260,6466,28.9,10.61,531.9620430469513,0.023031955836504955,83.24497285236268
6000,10.0,0.0001,270,6663,19.7,83.52,553.3594651222229,0.053116930322177625,259.4016959874836
6000,10.0,0.0001,280,6931,26.8,115.74,582.061439037323,0.030845351255984175,52.75425278345202
6000,10.0,0.0001,290,7143,21.2,9.68,596.876296043396,0.04514234648832779,257.33402895221667
6000,10.0,0.0001,300,7390,24.7,10.99,613.404834985733,0.02983469967072776,157.40374246837715
6000,10.0,0.0001,310,7713,32.3,105.07,642.0864288806915,0.03292517786524377,128.13799372248474
6000,10.0,0.0001,320,8068,35.5,86.69,673.3954629898071,0.057008368531649145,210.8016631430226
6000,10.0,0.0001,330,8421,35.3,9.41,695.2846910953522,0.05208657506259461,31.670618159706276
6000,10.0,0.0001,340,8676,25.5,9.55,711.1637101173401,0.019162305742958866,242.8897388889051
6000,10.0,0.0001,350,9016,34.0,88.98,740.4357860088348,0.04496037259352967,137.74800705386508
6000,10.0,0.0001,360,9222,20.6,15.85,754.4301309585571,0.06941772622577827,170.33317250364905
6000,10.0,0.0001,370,9556,33.4,155.76,788.2791628837585,0.024715138396602995,165.16107245204938
6000,10.0,0.0001,380,9827,27.1,87.94,812.3038427829742,0.032204306339551285,178.8165143467455
6000,10.0,0.0001,390,10154,32.7,63.34,841.0614538192749,0.0782379719036872,59.02102381540842
